CallInstanceManyArgsTyped;;437982;50000;0;0;0;0;0;
CallInstanceManyArgsCallable;;430580;50000;0;0;0;0;0;
CallInstanceManyArgsCallableV;;420111;50000;0;0;0;0;0;
CallStaticManyArgsDyn;;378800;50000;0;0;0;0;0;
CallStaticManyArgsTyped;;426017;50000;0;0;0;0;0;
CallStaticManyArgsCallable;;440611;50000;0;0;0;0;0;
CallStaticManyArgsCallableV;;410342;50000;0;0;0;0;0;
CallInstanceManyArgsDynNative;;188907;50000;0;0;0;0;0;
CallInstanceManyArgsDynNative_TryNobox;;182753;50000;0;0;0;0;0;
CallInstanceManyArgsTypedNative;;60268;50000;0;0;0;0;0;
CallStaticManyArgsDynNative;;183026;50000;0;0;0;0;0;
CallStaticManyArgsDynNative_TryNobox;;178305;50000;0;0;0;0;0;
CallStaticManyArgsTypedNative;;53622;50000;0;0;0;0;0;
CallLambdaCallableV;0-bool;147749;50000;0;0;0;0;0;
CallLambdaCallableV;1-bool;172340;50000;0;0;0;0;0;
CallLambdaCallableV;2-bool;180298;50000;0;0;0;0;0;
CallLambdaCallableV;3-bool;198629;50000;0;0;0;0;0;
CallLambdaCallableV;4-bool;220099;50000;0;0;0;0;0;
CallLambdaCallableV;5-bool;224155;50000;0;0;0;0;0;
CallLambdaCallableV;6-bool;243097;50000;0;0;0;0;0;
CallLambdaCallableV;7-bool;257799;50000;0;0;0;0;0;
CallLambdaCallableV;8-bool;282437;50000;0;0;0;0;0;
CallLambdaCallableV;9-bool;317814;50000;0;0;0;0;0;
CallLambdaCallableV;10-bool;323599;50000;0;0;0;0;0;
CallLambdaCallableV;11-bool;353771;50000;0;0;0;0;0;
CallLambdaCallableV;12-bool;359317;50000;0;0;0;0;0;
CallLambdaCallableV;13-bool;387536;50000;0;0;0;0;0;
CallLambdaCallableV;0-bool;142383;50000;0;0;0;0;0;
CallLambdaCallableV;1-Variant;158778;50000;0;0;0;0;0;
CallLambdaCallableV;2-Variant;181926;50000;0;0;0;0;0;
CallLambdaCallableV;3-Variant;193101;50000;0;0;0;0;0;
CallLambdaCallableV;4-Variant;198495;50000;0;0;0;0;0;
CallLambdaCallableV;5-Variant;198848;50000;0;0;0;0;0;
CallLambdaCallableV;6-Variant;199064;50000;0;0;0;0;0;
CallLambdaCallableV;7-Variant;208035;50000;0;0;0;0;0;
CallLambdaCallableV;8-Variant;251175;50000;0;0;0;0;0;
CallLambdaCallableV;9-Variant;282370;50000;0;0;0;0;0;
CallLambdaCallableV;10-Variant;309363;50000;0;0;0;0;0;
CallLambdaCallableV;11-Variant;302382;50000;0;0;0;0;0;
CallLambdaCallableV;12-Variant;325439;50000;0;0;0;0;0;
CallLambdaCallableV;13-Variant;326933;50000;0;0;0;0;0;
ArrayIndexLoad;;469681;50000;0;0;0;0;0;
ArrayTypedIndexLoad;;406189;50000;0;0;0;0;0;
ArrayPacked64IndexLoad;;340406;50000;0;0;0;0;0;
ArrayPacked32IndexLoad;;360328;50000;0;0;0;0;0;
DictionaryIndexLoad;;857478;50000;0;0;0;0;0;
DictionaryDynIndexLoad;;950202;50000;0;0;0;0;0;
DictionaryTypedIndexLoad;;775409;50000;0;0;0;0;0;
ArrayTypedStringIndexLoad;;395529;50000;0;0;0;0;0;
ArrayPackedStringIndexLoad;;349952;50000;0;0;0;0;0;
DictionaryNamedLoad;;103560;50000;1;136;1;136;0;
DictionaryTypedNamedLoad;;90754;50000;0;0;0;0;0;
DictionaryGetNamedLoad;;193109;50000;0;0;0;0;0;
DictionaryGetDynNamedLoad;;194754;50000;0;0;0;0;0;
ObjectTypedNamedLoad;;70740;50000;0;0;0;0;0;
ObjectDynNamedLoad;;82436;50000;0;0;0;0;0;
ObjectGetNamedLoad;;87239;50000;0;0;0;0;0;
ObjectGetDynNamedLoad;;340079;50000;0;0;0;0;0;
ArrayIndexStore;;417912;50000;1;64;1;64;0;
ArrayTypedIndexStore;;432651;50000;0;0;0;0;0;
ArrayPacked64IndexStore;;277290;50000;0;0;0;0;0;
ArrayPacked32IndexStore;;278223;50000;0;0;0;0;0;
DictionaryIndexStore;;720010;50000;1;136;1;136;0;
DictionaryTypedIndexStore;;726604;50000;0;0;0;0;0;
ArrayTypedStringIndexStore;;670771;50000;0;0;0;0;0;
ArrayPackedStringIndexStore;;285880;50000;0;0;0;0;0;
DictionaryDynNamedStoreMember;;97583;50000;0;0;0;0;0;
DictionaryNamedStoreMember;;99535;50000;1;136;1;136;0;
DictionaryTypedNamedStoreMember;;192104;50000;2;272;2;272;0;
DictionaryNamedStoreIndexer;;91634;50000;1;136;1;136;0;
DictionaryTypedNamedStoreIndexer;;84119;50000;2;272;2;272;0;
DictionarySetNamedStore;;181094;50000;2;272;2;272;0;
DictionarySetDynNamedStore;;180411;50000;0;0;0;0;0;
ObjectTypedNamedStoreMember;;63211;50000;0;0;0;0;0;
ObjectDynNamedStoreMember;;63591;50000;0;0;0;0;0;
ObjectDynNamedStoreIndexer;;114469;50000;0;0;0;0;0;
ObjectTypedNamedStoreIndexer;;114011;50000;0;0;0;0;0;
ObjectSetNamedStore;;114851;50000;0;0;0;0;0;
ObjectSetDynNamedStore;;351303;50000;0;0;0;0;0;
ArrayAppend;;999336;50000;100001;823200064;100001;823200064;450000;
ArrayTypedAppend;;977757;50000;150000;826400000;150000;826400000;450000;
ArrayPacked64Append;;452230;50000;150000;210400000;150000;210400000;450000;
ArrayPacked32Append;;439142;50000;150000;108000000;150000;108000000;450000;
ArrayTypedStringAppend;;1995537;50000;150000;826400000;150000;826400000;450000;
ArrayPackedStringAppend;;854698;50000;150000;210400000;150000;210400000;450000;
ArrayRange;;573088;50000;100001;823200064;100001;823200064;0;
ArrayResize;;460061;50000;100001;823200064;100001;823200064;0;
ArrayTypedResize;;488192;50000;150000;826400000;150000;826400000;0;
ArrayPacked64Resize;;284347;50000;150000;210400000;150000;210400000;0;
ArrayPacked32Resize;;283862;50000;150000;108000000;150000;108000000;0;
ArrayTypedStringResize;;929703;50000;150000;826400000;150000;826400000;0;
ArrayPackedStringResize;;529516;50000;150000;210400000;150000;210400000;0;
DictionaryIndexAdd;;2191272;50000;25650001;2517600136;25650001;2517600136;0;
DictionaryTypedIndexAdd;;2234403;50000;25700000;2524400000;25700000;2524400000;0;
DictionaryDynNamedStoreMember;;293367;50000;2850001;267000136;2850001;267000136;0;
DictionaryNamedStoreMember;;299883;50000;2850001;267000136;2850001;267000136;0;
DictionaryTypedNamedStoreMember;;391537;50000;2900002;273800272;2900002;273800272;0;
DictionaryNamedStoreIndexer;;269961;50000;2850001;267000136;2850001;267000136;0;
DictionaryTypedNamedStoreIndexer;;286860;50000;2900002;273800272;2900002;273800272;0;
DictionarySetNamedStore;;368157;50000;2900002;273800272;2900002;273800272;0;
DictionarySetDynNamedStore;;377430;50000;2900002;273800272;2900002;273800272;0;
ObjectTypedNamedStoreMember;;317779;50000;3200001;319000056;3200001;319000056;0;
ObjectDynNamedStoreMember;;323022;50000;3200001;319000056;3200001;319000056;0;
ObjectDynNamedStoreIndexer;;370674;50000;3200001;319000056;3200001;319000056;0;
ObjectTypedNamedStoreIndexer;;381471;50000;3200001;319000056;3200001;319000056;0;
ObjectSetNamedStore;;369570;50000;3200001;319000056;3200001;319000056;0;
ObjectSetDynNamedStore;;612902;50000;3200001;319000056;3200001;319000056;0;
ArraySmall;;6554;50000;100001;10400064;100001;10400064;0;
ArrayTypedSmall;;13716;50000;200000;20800000;200000;20800000;0;
ArrayPackedSmall;;11764;50000;200000;14400000;200000;14400000;0;
DictionarySmall;;13947;50000;250001;27000136;250001;27000136;0;
DictionaryTypedSmall;;42109;50000;800000;71400000;800000;71400000;0;
ObjectSmallImplicit;;41003;50000;600001;56600056;600001;56600056;0;
ObjectSmallExplicit;;46568;50000;600001;56600056;600001;56600056;0;
StringConcat;;933587;50000;9950000;6080800000;9950000;6080800000;350000;
StringConcat2;;935815;50000;9950000;6080800000;9950000;6080800000;350000;
StringConcatTiny;;54077;50000;450000;24800000;450000;24800000;150000;
IntToFloatMultiply;;29627;50000;0;0;0;0;0;
IntToFloatFunction;;29716;50000;0;0;0;0;0;
FloatToIntFloori;;39237;50000;0;0;0;0;0;
FloatToIntFunction;;29620;50000;0;0;0;0;0;
RadToDegFunction;;28269;50000;0;0;0;0;0;
RadToDegMultiplyStatic;;46272;50000;0;0;0;0;0;
RadToDegMultiplyLocal;;20736;50000;0;0;0;0;0;
StringToIntFunction;;35178;50000;0;0;0;0;0;
IntToStringFunction;;368295;50000;2500000;60000000;2500000;60000000;0;
IntToStringFormat;;1339928;50000;25000000;700000000;25000000;700000000;0;
IntToStringFormatCached;;1037177;50000;20000000;420000000;20000000;420000000;0;
IntToStringSprintf;;462239;50000;7500000;340000000;7500000;340000000;0;
IntToStringSprintfCustom;%d;445170;50000;7500000;340000000;7500000;340000000;0;
IntToStringSprintfCustom;%0d;441805;50000;7500000;340000000;7500000;340000000;0;
IntToStringSprintfCustom;%1d;461982;50000;7500000;340000000;7500000;340000000;0;
IntToStringSprintfCustom;%2d;684095;50000;10000000;420000000;10000000;420000000;2500000;
IntToStringSprintfCustom;%3d;804692;50000;12500000;500000000;12500000;500000000;2500000;
IntToStringSprintfCustom;%4d;892529;50000;12500000;540000000;12500000;540000000;5000000;
IntToStringSprintfCustom;%5d;823266;50000;12500000;580000000;12500000;580000000;2500000;
IntToStringSprintfCustom;%6d;833472;50000;12500000;580000000;12500000;580000000;2500000;
IntToStringSprintfCustom;%7d;851540;50000;12500000;580000000;12500000;580000000;2500000;
IntToStringSprintfCustom;%8d;909065;50000;12500000;660000000;12500000;660000000;5000000;
IntToStringSprintfCustom;%08d;904403;50000;12500000;660000000;12500000;660000000;5000000;
IntToStringSprintfCustom;%x;451852;50000;7500000;340000000;7500000;340000000;0;
IntToStringSprintfCustom;%X;450509;50000;7500000;340000000;7500000;340000000;0;
IntToStringSprintfCustom;%3x;832054;50000;12500000;500000000;12500000;500000000;2500000;
IntToStringSprintfCustom;%f;1388739;50000;15000000;740000000;15000000;740000000;5000000;
IntToStringSprintfCustom;%8.4f;1816013;50000;20000000;900000000;20000000;900000000;10000000;
AddLiteral;;21130;50000;0;0;0;0;0;
AddMultipleLiterals;;20470;50000;0;0;0;0;0;
AddLiteralSingleline;;21091;50000;0;0;0;0;0;
MultiplyLiteral;;20957;50000;0;0;0;0;0;
MultiplyFloatLiteral;;20868;50000;0;0;0;0;0;
MultiplyFloatMultiLiteral;;20816;50000;0;0;0;0;0;
DivideFloatLiteral;;21950;50000;0;0;0;0;0;
DivideIntByFloatLiteral;;38080;50000;0;0;0;0;0;
DivideLiteral;;21813;50000;0;0;0;0;0;
AddStatic;;48443;50000;0;0;0;0;0;
AddInstance;;20469;50000;0;0;0;0;0;
AddStaticProperty;;197809;50000;0;0;0;0;0;
AddInstanceProperty;;292576;50000;0;0;0;0;0;
AddStaticMethod;;193509;50000;0;0;0;0;0;
AddInstanceMethod;;277951;50000;0;0;0;0;0;
AddCallable;;207256;50000;0;0;0;0;0;
AddLocal;;20439;50000;0;0;0;0;0;
AddLocal_Vector2i;;26070;50000;0;0;0;0;0;
AddLocal_Vector2f;;25816;50000;0;0;0;0;0;
AddLocal_Vector3i;;23252;50000;0;0;0;0;0;
AddLocal_Vector3f;;23727;50000;0;0;0;0;0;
MultiplyLocal_Vector4f;;24699;50000;0;0;0;0;0;
SqrtLocal;;32380;50000;0;0;0;0;0;
PowLocal;0.0001;52415;50000;0;0;0;0;0;
PowLocal;0.5;69498;50000;0;0;0;0;0;
PowLocal;2.0;41596;50000;0;0;0;0;0;
PowLocal;2.71828;39461;50000;0;0;0;0;0;
PowLocal;3.14159265358979;38852;50000;0;0;0;0;0;
PowLocal;1.4142135623731;47656;50000;0;0;0;0;0;
PowLocal;9999.9999;34445;50000;0;0;0;0;0;
PowLocal;inf;34258;50000;0;0;0;0;0;
PowLocal;nan;34454;50000;0;0;0;0;0;
SinLocal;;35234;50000;0;0;0;0;0;
TanLocal;;39248;50000;0;0;0;0;0;
ATanLocal;;39889;50000;0;0;0;0;0;
ATan2Local;;71560;50000;0;0;0;0;0;
FmodLocal;;32649;50000;0;0;0;0;0;
DoNothing;;7099;50000;0;0;0;0;0;
DoNothingLiteralString;;7332;50000;0;0;0;0;0;
DoNothingLiteralStringSums;;7211;50000;0;0;0;0;0;
DoNothingLiteralIntSums;;7455;50000;0;0;0;0;0;
DoNothingProperty;;290259;50000;0;0;0;0;0;
DoNothingIndexArray;;18030;50000;0;0;0;0;0;
DoNothingIndexDict;;45010;50000;0;0;0;0;0;
DoNothingAssign;;13511;50000;0;0;0;0;0;
DoNothingAssignDyn;;13477;50000;0;0;0;0;0;
DoNothingBig;;13754;50000;0;0;0;0;0;
FactorialLoop;;19269;50000;0;0;0;0;0;
FactorialRecursive;;132705;50000;0;0;0;0;0;
ForeachRange;;117909;50000;0;0;0;0;0;
ForeachArrayDyn;;298004;50000;0;0;0;0;0;
ForeachArray;;188669;50000;0;0;0;0;0;
ForeachArrayTyped;;147927;50000;0;0;0;0;0;
ForeachArrayPacked64;;130395;50000;0;0;0;0;0;
ForeachArrayPacked32;;131777;50000;0;0;0;0;0;
ForeachDictTyped;;295934;50000;0;0;0;0;0;
ForeachDict;;326689;50000;0;0;0;0;0;
ForeachDictDyn;;392150;50000;0;0;0;0;0;
ForeachRangeExplicit;;247904;50000;100001;413600064;100001;413600064;0;
ForeachRangeExplicitDyn;;357918;50000;100000;413600000;100000;413600000;0;
ForeachRangeConditioned;;300208;50000;100000;413600000;100000;413600000;0;
ForeachRangeVar1;;245965;50000;100000;413600000;100000;413600000;0;
ForeachRangeVar2;;239303;50000;100000;413600000;100000;413600000;0;
ForeachRangeVar3;;237800;50000;100000;413600000;100000;413600000;0;
ForeachRangeConditionedArg;;235800;50000;100000;413600000;100000;413600000;0;
ForeachRangeFuncDyn;;410275;50000;100000;413600000;100000;413600000;0;
ForeachRangeNumberConditioned;;118942;50000;0;0;0;0;0;
ForeachRange3;;121004;50000;0;0;0;0;0;
ForeachNumber;;123670;50000;0;0;0;0;0;
ForeachNumberExplicit;;118815;50000;0;0;0;0;0;
ForeachNumberExplicitDyn;;267509;50000;0;0;0;0;0;
ForeachVector2i;;128998;50000;0;0;0;0;0;
ForeachManual;;245895;50000;0;0;0;0;0;
ForeachFloatManual;;234308;50000;0;0;0;0;0;
ForeachFloatNumber;;117998;50000;0;0;0;0;0;
ForeachFloatNumberExplicit;;124686;50000;0;0;0;0;0;
ForeachFloatNumberDyn;;277027;50000;0;0;0;0;0;
ForeachFloatVector2f;;122809;50000;0;0;0;0;0;
ForeachFloatRange;;154989;50000;0;0;0;0;0;
CallInstanceTyped;;273426;50000;0;0;0;0;0;
CallInstanceDyn;;275146;50000;0;0;0;0;0;
CallInstanceCallable;;249937;50000;0;0;0;0;0;
CallInstanceCall;;472826;50000;0;0;0;0;0;
CallInstanceCallConditional;;739899;50000;0;0;0;0;0;
CallStaticTyped;;183279;50000;0;0;0;0;0;
CallStaticDyn;;193272;50000;0;0;0;0;0;
CallStaticCallable;;177011;50000;0;0;0;0;0;
CallStaticCall;;170493;50000;0;0;0;0;0;
CallStaticNative;;25445;50000;0;0;0;0;0;
CallInstanceNative;;36663;50000;0;0;0;0;0;
CallStaticNativeCallable;;208232;50000;0;0;0;0;0;
CallInstanceNativeCallable;;204697;50000;0;0;0;0;0;
CallStaticNativeCall;;402575;50000;0;0;0;0;0;
CallInstanceNativeCall;;411590;50000;0;0;0;0;0;
CallInstanceNativeCallConditional;;813458;50000;0;0;0;0;0;
CallInstanceManyArgsDyn;;383520;50000;0;0;0;0;0;
CallInstanceManyArgsTyped;;438370;50000;0;0;0;0;0;
CallInstanceManyArgsCallable;;426704;50000;0;0;0;0;0;
CallInstanceManyArgsCallableV;;419042;50000;0;0;0;0;0;
CallStaticManyArgsDyn;;407040;50000;0;0;0;0;0;
CallStaticManyArgsTyped;;451588;50000;0;0;0;0;0;
CallStaticManyArgsCallable;;426167;50000;0;0;0;0;0;
CallStaticManyArgsCallableV;;411057;50000;0;0;0;0;0;
CallInstanceManyArgsDynNative;;180495;50000;0;0;0;0;0;
CallInstanceManyArgsDynNative_TryNobox;;184563;50000;0;0;0;0;0;
CallInstanceManyArgsTypedNative;;62628;50000;0;0;0;0;0;
CallStaticManyArgsDynNative;;175176;50000;0;0;0;0;0;
CallStaticManyArgsDynNative_TryNobox;;175556;50000;0;0;0;0;0;
CallStaticManyArgsTypedNative;;52492;50000;0;0;0;0;0;
CallLambdaCallableV;0-bool;148266;50000;0;0;0;0;0;
CallLambdaCallableV;1-bool;164682;50000;0;0;0;0;0;
CallLambdaCallableV;2-bool;185364;50000;0;0;0;0;0;
CallLambdaCallableV;3-bool;210016;50000;0;0;0;0;0;
CallLambdaCallableV;4-bool;220942;50000;0;0;0;0;0;
CallLambdaCallableV;5-bool;222897;50000;0;0;0;0;0;
CallLambdaCallableV;6-bool;238338;50000;0;0;0;0;0;
CallLambdaCallableV;7-bool;251177;50000;0;0;0;0;0;
CallLambdaCallableV;8-bool;282991;50000;0;0;0;0;0;
CallLambdaCallableV;9-bool;317515;50000;0;0;0;0;0;
CallLambdaCallableV;10-bool;324393;50000;0;0;0;0;0;
CallLambdaCallableV;11-bool;352095;50000;0;0;0;0;0;
CallLambdaCallableV;12-bool;365598;50000;0;0;0;0;0;
CallLambdaCallableV;13-bool;381482;50000;0;0;0;0;0;
CallLambdaCallableV;0-bool;146890;50000;0;0;0;0;0;
CallLambdaCallableV;1-Variant;164113;50000;0;0;0;0;0;
CallLambdaCallableV;2-Variant;180759;50000;0;0;0;0;0;
CallLambdaCallableV;3-Variant;180768;50000;0;0;0;0;0;
CallLambdaCallableV;4-Variant;190757;50000;0;0;0;0;0;
CallLambdaCallableV;5-Variant;205660;50000;0;0;0;0;0;
CallLambdaCallableV;6-Variant;203323;50000;0;0;0;0;0;
CallLambdaCallableV;7-Variant;222182;50000;0;0;0;0;0;
CallLambdaCallableV;8-Variant;244158;50000;0;0;0;0;0;
CallLambdaCallableV;9-Variant;272648;50000;0;0;0;0;0;
CallLambdaCallableV;10-Variant;295788;50000;0;0;0;0;0;
CallLambdaCallableV;11-Variant;315065;50000;0;0;0;0;0;
CallLambdaCallableV;12-Variant;314735;50000;0;0;0;0;0;
CallLambdaCallableV;13-Variant;318830;50000;0;0;0;0;0;
ArrayIndexLoad;;462257;50000;0;0;0;0;0;
ArrayTypedIndexLoad;;388402;50000;0;0;0;0;0;
ArrayPacked64IndexLoad;;351849;50000;0;0;0;0;0;
ArrayPacked32IndexLoad;;348529;50000;0;0;0;0;0;
DictionaryIndexLoad;;836830;50000;0;0;0;0;0;
DictionaryDynIndexLoad;;947717;50000;0;0;0;0;0;
DictionaryTypedIndexLoad;;770619;50000;0;0;0;0;0;
ArrayTypedStringIndexLoad;;398915;50000;0;0;0;0;0;
ArrayPackedStringIndexLoad;;361269;50000;0;0;0;0;0;
DictionaryNamedLoad;;97611;50000;1;136;1;136;0;
DictionaryTypedNamedLoad;;94640;50000;0;0;0;0;0;
DictionaryGetNamedLoad;;196868;50000;0;0;0;0;0;
DictionaryGetDynNamedLoad;;199099;50000;0;0;0;0;0;
ObjectTypedNamedLoad;;69402;50000;0;0;0;0;0;
ObjectDynNamedLoad;;78756;50000;0;0;0;0;0;
ObjectGetNamedLoad;;88542;50000;0;0;0;0;0;
ObjectGetDynNamedLoad;;341364;50000;0;0;0;0;0;
ArrayIndexStore;;420836;50000;1;64;1;64;0;
ArrayTypedIndexStore;;449311;50000;0;0;0;0;0;
ArrayPacked64IndexStore;;281901;50000;0;0;0;0;0;
ArrayPacked32IndexStore;;283095;50000;0;0;0;0;0;
DictionaryIndexStore;;734261;50000;1;136;1;136;0;
DictionaryTypedIndexStore;;757452;50000;0;0;0;0;0;
ArrayTypedStringIndexStore;;650425;50000;0;0;0;0;0;
ArrayPackedStringIndexStore;;281453;50000;0;0;0;0;0;
DictionaryDynNamedStoreMember;;97388;50000;0;0;0;0;0;
DictionaryNamedStoreMember;;97150;50000;1;136;1;136;0;
DictionaryTypedNamedStoreMember;;190239;50000;2;272;2;272;0;
DictionaryNamedStoreIndexer;;87561;50000;1;136;1;136;0;
DictionaryTypedNamedStoreIndexer;;85454;50000;2;272;2;272;0;
DictionarySetNamedStore;;171296;50000;2;272;2;272;0;
DictionarySetDynNamedStore;;170150;50000;0;0;0;0;0;
ObjectTypedNamedStoreMember;;64382;50000;0;0;0;0;0;
ObjectDynNamedStoreMember;;64921;50000;0;0;0;0;0;
ObjectDynNamedStoreIndexer;;123274;50000;0;0;0;0;0;
ObjectTypedNamedStoreIndexer;;114585;50000;0;0;0;0;0;
ObjectSetNamedStore;;117764;50000;0;0;0;0;0;
ObjectSetDynNamedStore;;338134;50000;0;0;0;0;0;
ArrayAppend;;1006346;50000;100001;823200064;100001;823200064;450000;
ArrayTypedAppend;;964627;50000;150000;826400000;150000;826400000;450000;
ArrayPacked64Append;;447250;50000;150000;210400000;150000;210400000;450000;
ArrayPacked32Append;;449750;50000;150000;108000000;150000;108000000;450000;
ArrayTypedStringAppend;;2001386;50000;150000;826400000;150000;826400000;450000;
ArrayPackedStringAppend;;865688;50000;150000;210400000;150000;210400000;450000;
ArrayRange;;582300;50000;100001;823200064;100001;823200064;0;
ArrayResize;;448315;50000;100001;823200064;100001;823200064;0;
ArrayTypedResize;;500040;50000;150000;826400000;150000;826400000;0;
ArrayPacked64Resize;;287997;50000;150000;210400000;150000;210400000;0;
ArrayPacked32Resize;;297908;50000;150000;108000000;150000;108000000;0;
ArrayTypedStringResize;;927173;50000;150000;826400000;150000;826400000;0;
ArrayPackedStringResize;;520926;50000;150000;210400000;150000;210400000;0;
DictionaryIndexAdd;;2215475;50000;25650001;2517600136;25650001;2517600136;0;
DictionaryTypedIndexAdd;;2238044;50000;25700000;2524400000;25700000;2524400000;0;
DictionaryDynNamedStoreMember;;284771;50000;2850001;267000136;2850001;267000136;0;
DictionaryNamedStoreMember;;303264;50000;2850001;267000136;2850001;267000136;0;
DictionaryTypedNamedStoreMember;;393297;50000;2900002;273800272;2900002;273800272;0;
DictionaryNamedStoreIndexer;;271132;50000;2850001;267000136;2850001;267000136;0;
