ArithmeticBenchmarks;AddLiteral;;20993;50000;0;0;0;0;0;
ArithmeticBenchmarks;AddMultipleLiterals;;20793;50000;0;0;0;0;0;
ArithmeticBenchmarks;AddLiteralSingleline;;20751;50000;0;0;0;0;0;
ArithmeticBenchmarks;MultiplyLiteral;;20564;50000;0;0;0;0;0;
ArithmeticBenchmarks;MultiplyFloatLiteral;;20726;50000;0;0;0;0;0;
ArithmeticBenchmarks;MultiplyFloatMultiLiteral;;21303;50000;0;0;0;0;0;
ArithmeticBenchmarks;DivideFloatLiteral;;21365;50000;0;0;0;0;0;
ArithmeticBenchmarks;DivideIntByFloatLiteral;;38710;50000;0;0;0;0;0;
ArithmeticBenchmarks;DivideLiteral;;21897;50000;0;0;0;0;0;
ArithmeticBenchmarks;AddStatic;;46325;50000;0;0;0;0;0;
ArithmeticBenchmarks;AddInstance;;20734;50000;0;0;0;0;0;
ArithmeticBenchmarks;AddStaticProperty;;188784;50000;0;0;0;0;0;
ArithmeticBenchmarks;AddInstanceProperty;;271649;50000;0;0;0;0;0;
ArithmeticBenchmarks;AddStaticMethod;;198649;50000;0;0;0;0;0;
ArithmeticBenchmarks;AddInstanceMethod;;285155;50000;0;0;0;0;0;
ArithmeticBenchmarks;AddCallable;;217540;50000;0;0;0;0;0;
ArithmeticBenchmarks;AddLocal;;20587;50000;0;0;0;0;0;
ArithmeticBenchmarks;AddLocal_Vector2i;;25908;50000;0;0;0;0;0;
ArithmeticBenchmarks;AddLocal_Vector2f;;25522;50000;0;0;0;0;0;
ArithmeticBenchmarks;AddLocal_Vector3i;;23232;50000;0;0;0;0;0;
ArithmeticBenchmarks;AddLocal_Vector3f;;23234;50000;0;0;0;0;0;
ArithmeticBenchmarks;MultiplyLocal_Vector4f;;24096;50000;0;0;0;0;0;
ArithmeticBenchmarks;SqrtLocal;;33854;50000;0;0;0;0;0;
ArithmeticBenchmarks;PowLocal;0.0001;51349;50000;0;0;0;0;0;
ArithmeticBenchmarks;PowLocal;0.5;67479;50000;0;0;0;0;0;
ArithmeticBenchmarks;PowLocal;2.0;44174;50000;0;0;0;0;0;
ArithmeticBenchmarks;PowLocal;2.71828;38273;50000;0;0;0;0;0;
ArithmeticBenchmarks;PowLocal;3.14159265358979;37858;50000;0;0;0;0;0;
ArithmeticBenchmarks;PowLocal;1.4142135623731;47036;50000;0;0;0;0;0;
ArithmeticBenchmarks;PowLocal;9999.9999;33574;50000;0;0;0;0;0;
ArithmeticBenchmarks;PowLocal;inf;33580;50000;0;0;0;0;0;
ArithmeticBenchmarks;PowLocal;nan;33056;50000;0;0;0;0;0;
ArithmeticBenchmarks;SinLocal;;35697;50000;0;0;0;0;0;
ArithmeticBenchmarks;TanLocal;;39613;50000;0;0;0;0;0;
ArithmeticBenchmarks;ATanLocal;;40367;50000;0;0;0;0;0;
ArithmeticBenchmarks;ATan2Local;;70740;50000;0;0;0;0;0;
ArithmeticBenchmarks;FmodLocal;;32333;50000;0;0;0;0;0;
ArithmeticBenchmarks;DoNothing;;7141;50000;0;0;0;0;0;
ArithmeticBenchmarks;DoNothingLiteralString;;7222;50000;0;0;0;0;0;
ArithmeticBenchmarks;DoNothingLiteralStringSums;;7304;50000;0;0;0;0;0;
ArithmeticBenchmarks;DoNothingLiteralIntSums;;7387;50000;0;0;0;0;0;
ArithmeticBenchmarks;DoNothingProperty;;266135;50000;0;0;0;0;0;
ArithmeticBenchmarks;DoNothingIndexArray;;17883;50000;0;0;0;0;0;
ArithmeticBenchmarks;DoNothingIndexDict;;47205;50000;0;0;0;0;0;
ArithmeticBenchmarks;DoNothingAssign;;13617;50000;0;0;0;0;0;
ArithmeticBenchmarks;DoNothingAssignDyn;;13585;50000;0;0;0;0;0;
ArithmeticBenchmarks;DoNothingBig;;13802;50000;0;0;0;0;0;
ArithmeticBenchmarks;FactorialLoop;;19125;50000;0;0;0;0;0;
ArithmeticBenchmarks;FactorialRecursive;;131450;50000;0;0;0;0;0;
IterationBenchmarks;ForeachRange;;118749;50000;0;0;0;0;0;
IterationBenchmarks;ForeachArrayDyn;;287686;50000;0;0;0;0;0;
IterationBenchmarks;ForeachArray;;188279;50000;0;0;0;0;0;
IterationBenchmarks;ForeachArrayTyped;;153666;50000;0;0;0;0;0;
IterationBenchmarks;ForeachArrayPacked64;;131035;50000;0;0;0;0;0;
IterationBenchmarks;ForeachArrayPacked32;;133333;50000;0;0;0;0;0;
IterationBenchmarks;ForeachDictTyped;;291228;50000;0;0;0;0;0;
IterationBenchmarks;ForeachDict;;339855;50000;0;0;0;0;0;
IterationBenchmarks;ForeachDictDyn;;395376;50000;0;0;0;0;0;
IterationBenchmarks;ForeachRangeExplicit;;247433;50000;100001;413600064;100001;413600064;0;
IterationBenchmarks;ForeachRangeExplicitDyn;;350352;50000;100000;413600000;100000;413600000;0;
IterationBenchmarks;ForeachRangeConditioned;;290946;50000;100000;413600000;100000;413600000;0;
IterationBenchmarks;ForeachRangeVar1;;234436;50000;100000;413600000;100000;413600000;0;
IterationBenchmarks;ForeachRangeVar2;;260007;50000;100000;413600000;100000;413600000;0;
IterationBenchmarks;ForeachRangeVar3;;229189;50000;100000;413600000;100000;413600000;0;
IterationBenchmarks;ForeachRangeConditionedArg;;244774;50000;100000;413600000;100000;413600000;0;
IterationBenchmarks;ForeachRangeFuncDyn;;391136;50000;100000;413600000;100000;413600000;0;
IterationBenchmarks;ForeachRangeNumberConditioned;;127266;50000;0;0;0;0;0;
IterationBenchmarks;ForeachRange3;;117520;50000;0;0;0;0;0;
IterationBenchmarks;ForeachNumber;;115023;50000;0;0;0;0;0;
IterationBenchmarks;ForeachNumberExplicit;;118114;50000;0;0;0;0;0;
IterationBenchmarks;ForeachNumberExplicitDyn;;278328;50000;0;0;0;0;0;
IterationBenchmarks;ForeachVector2i;;121941;50000;0;0;0;0;0;
IterationBenchmarks;ForeachManual;;230755;50000;0;0;0;0;0;
IterationBenchmarks;ForeachFloatManual;;234882;50000;0;0;0;0;0;
IterationBenchmarks;ForeachFloatNumber;;117992;50000;0;0;0;0;0;
IterationBenchmarks;ForeachFloatNumberExplicit;;122972;50000;0;0;0;0;0;
IterationBenchmarks;ForeachFloatNumberDyn;;265352;50000;0;0;0;0;0;
IterationBenchmarks;ForeachFloatVector2f;;119436;50000;0;0;0;0;0;
IterationBenchmarks;ForeachFloatRange;;166258;50000;0;0;0;0;0;
FunctioncallBenchmarks;CallInstanceTyped;;274286;50000;0;0;0;0;0;
FunctioncallBenchmarks;CallInstanceDyn;;270322;50000;0;0;0;0;0;
FunctioncallBenchmarks;CallInstanceCallable;;259475;50000;0;0;0;0;0;
FunctioncallBenchmarks;CallInstanceCall;;447492;50000;0;0;0;0;0;
FunctioncallBenchmarks;CallInstanceCallConditional;;732994;50000;0;0;0;0;0;
FunctioncallBenchmarks;CallStaticTyped;;183194;50000;0;0;0;0;0;
FunctioncallBenchmarks;CallStaticDyn;;180209;50000;0;0;0;0;0;
FunctioncallBenchmarks;CallStaticCallable;;194875;50000;0;0;0;0;0;
FunctioncallBenchmarks;CallStaticCall;;163186;50000;0;0;0;0;0;
FunctioncallBenchmarks;CallStaticNative;;31071;50000;0;0;0;0;0;
FunctioncallBenchmarks;CallInstanceNative;;35502;50000;0;0;0;0;0;
FunctioncallBenchmarks;CallStaticNativeCallable;;214821;50000;0;0;0;0;0;
FunctioncallBenchmarks;CallInstanceNativeCallable;;223748;50000;0;0;0;0;0;
