ArithmeticBenchmarks;AddLiteral;;20891;50000;0;0;0;0;0;
ArithmeticBenchmarks;AddMultipleLiterals;;21153;50000;0;0;0;0;0;
ArithmeticBenchmarks;AddLiteralSingleline;;23769;50000;0;0;0;0;0;
ArithmeticBenchmarks;MultiplyLiteral;;20754;50000;0;0;0;0;0;
ArithmeticBenchmarks;MultiplyFloatLiteral;;20508;50000;0;0;0;0;0;
ArithmeticBenchmarks;MultiplyFloatMultiLiteral;;20502;50000;0;0;0;0;0;
ArithmeticBenchmarks;DivideFloatLiteral;;21374;50000;0;0;0;0;0;
ArithmeticBenchmarks;DivideIntByFloatLiteral;;37715;50000;0;0;0;0;0;
ArithmeticBenchmarks;DivideLiteral;;22012;50000;0;0;0;0;0;
ArithmeticBenchmarks;AddStatic;;46715;50000;0;0;0;0;0;
ArithmeticBenchmarks;AddInstance;;20873;50000;0;0;0;0;0;
ArithmeticBenchmarks;AddStaticProperty;;191976;50000;0;0;0;0;0;
ArithmeticBenchmarks;AddInstanceProperty;;287492;50000;0;0;0;0;0;
ArithmeticBenchmarks;AddStaticMethod;;199284;50000;0;0;0;0;0;
ArithmeticBenchmarks;AddInstanceMethod;;284620;50000;0;0;0;0;0;
ArithmeticBenchmarks;AddCallable;;225498;50000;0;0;0;0;0;
ArithmeticBenchmarks;AddLocal;;20790;50000;0;0;0;0;0;
ArithmeticBenchmarks;AddLocal_Vector2i;;26556;50000;0;0;0;0;0;
ArithmeticBenchmarks;AddLocal_Vector2f;;25914;50000;0;0;0;0;0;
ArithmeticBenchmarks;AddLocal_Vector3i;;23491;50000;0;0;0;0;0;
ArithmeticBenchmarks;AddLocal_Vector3f;;23792;50000;0;0;0;0;0;
ArithmeticBenchmarks;MultiplyLocal_Vector4f;;30483;50000;0;0;0;0;0;
ArithmeticBenchmarks;SqrtLocal;;32287;50000;0;0;0;0;0;
ArithmeticBenchmarks;PowLocal;0.0001;51300;50000;0;0;0;0;0;
ArithmeticBenchmarks;PowLocal;0.5;68014;50000;0;0;0;0;0;
ArithmeticBenchmarks;PowLocal;2.0;40949;50000;0;0;0;0;0;
ArithmeticBenchmarks;PowLocal;2.71828;38925;50000;0;0;0;0;0;
ArithmeticBenchmarks;PowLocal;3.14159265358979;38151;50000;0;0;0;0;0;
ArithmeticBenchmarks;PowLocal;1.4142135623731;47379;50000;0;0;0;0;0;
ArithmeticBenchmarks;PowLocal;9999.9999;34120;50000;0;0;0;0;0;
ArithmeticBenchmarks;PowLocal;inf;33988;50000;0;0;0;0;0;
ArithmeticBenchmarks;PowLocal;nan;33402;50000;0;0;0;0;0;
ArithmeticBenchmarks;SinLocal;;34816;50000;0;0;0;0;0;
ArithmeticBenchmarks;TanLocal;;39110;50000;0;0;0;0;0;
ArithmeticBenchmarks;ATanLocal;;39665;50000;0;0;0;0;0;
ArithmeticBenchmarks;ATan2Local;;72561;50000;0;0;0;0;0;
ArithmeticBenchmarks;FmodLocal;;33003;50000;0;0;0;0;0;
ArithmeticBenchmarks;DoNothing;;7151;50000;0;0;0;0;0;
ArithmeticBenchmarks;DoNothingLiteralString;;7127;50000;0;0;0;0;0;
ArithmeticBenchmarks;DoNothingLiteralStringSums;;7098;50000;0;0;0;0;0;
ArithmeticBenchmarks;DoNothingLiteralIntSums;;7234;50000;0;0;0;0;0;
ArithmeticBenchmarks;DoNothingProperty;;262235;50000;0;0;0;0;0;
ArithmeticBenchmarks;DoNothingIndexArray;;17954;50000;0;0;0;0;0;
ArithmeticBenchmarks;DoNothingIndexDict;;45880;50000;0;0;0;0;0;
ArithmeticBenchmarks;DoNothingAssign;;16284;50000;0;0;0;0;0;
ArithmeticBenchmarks;DoNothingAssignDyn;;13986;50000;0;0;0;0;0;
ArithmeticBenchmarks;DoNothingBig;;13737;50000;0;0;0;0;0;
ArithmeticBenchmarks;FactorialLoop;;19783;50000;0;0;0;0;0;
ArithmeticBenchmarks;FactorialRecursive;;134529;50000;0;0;0;0;0;
IterationBenchmarks;ForeachRange;;117626;50000;0;0;0;0;0;
IterationBenchmarks;ForeachArrayDyn;;297568;50000;0;0;0;0;0;
IterationBenchmarks;ForeachArray;;186195;50000;0;0;0;0;0;
IterationBenchmarks;ForeachArrayTyped;;157382;50000;0;0;0;0;0;
IterationBenchmarks;ForeachArrayPacked64;;128315;50000;0;0;0;0;0;
IterationBenchmarks;ForeachArrayPacked32;;128052;50000;0;0;0;0;0;
IterationBenchmarks;ForeachDictTyped;;304836;50000;0;0;0;0;0;
IterationBenchmarks;ForeachDict;;328755;50000;0;0;0;0;0;
IterationBenchmarks;ForeachDictDyn;;400869;50000;0;0;0;0;0;
IterationBenchmarks;ForeachRangeExplicit;;257027;50000;100001;413600064;100001;413600064;0;
IterationBenchmarks;ForeachRangeExplicitDyn;;367403;50000;100000;413600000;100000;413600000;0;
IterationBenchmarks;ForeachRangeConditioned;;303951;50000;100000;413600000;100000;413600000;0;
IterationBenchmarks;ForeachRangeVar1;;233953;50000;100000;413600000;100000;413600000;0;
IterationBenchmarks;ForeachRangeVar2;;240145;50000;100000;413600000;100000;413600000;0;
IterationBenchmarks;ForeachRangeVar3;;241970;50000;100000;413600000;100000;413600000;0;
IterationBenchmarks;ForeachRangeConditionedArg;;237779;50000;100000;413600000;100000;413600000;0;
IterationBenchmarks;ForeachRangeFuncDyn;;401804;50000;100000;413600000;100000;413600000;0;
IterationBenchmarks;ForeachRangeNumberConditioned;;123206;50000;0;0;0;0;0;
IterationBenchmarks;ForeachRange3;;119569;50000;0;0;0;0;0;
IterationBenchmarks;ForeachNumber;;127434;50000;0;0;0;0;0;
IterationBenchmarks;ForeachNumberExplicit;;125551;50000;0;0;0;0;0;
IterationBenchmarks;ForeachNumberExplicitDyn;;266823;50000;0;0;0;0;0;
IterationBenchmarks;ForeachVector2i;;118634;50000;0;0;0;0;0;
IterationBenchmarks;ForeachManual;;231135;50000;0;0;0;0;0;
IterationBenchmarks;ForeachFloatManual;;228741;50000;0;0;0;0;0;
IterationBenchmarks;ForeachFloatNumber;;116730;50000;0;0;0;0;0;
IterationBenchmarks;ForeachFloatNumberExplicit;;117861;50000;0;0;0;0;0;
IterationBenchmarks;ForeachFloatNumberDyn;;283323;50000;0;0;0;0;0;
IterationBenchmarks;ForeachFloatVector2f;;127737;50000;0;0;0;0;0;
IterationBenchmarks;ForeachFloatRange;;155634;50000;0;0;0;0;0;
FunctioncallBenchmarks;CallInstanceTyped;;291644;50000;0;0;0;0;0;
FunctioncallBenchmarks;CallInstanceDyn;;278583;50000;0;0;0;0;0;
FunctioncallBenchmarks;CallInstanceCallable;;269408;50000;0;0;0;0;0;
FunctioncallBenchmarks;CallInstanceCall;;434016;50000;0;0;0;0;0;
FunctioncallBenchmarks;CallInstanceCallConditional;;745399;50000;0;0;0;0;0;
FunctioncallBenchmarks;CallStaticTyped;;178692;50000;0;0;0;0;0;
FunctioncallBenchmarks;CallStaticDyn;;187889;50000;0;0;0;0;0;
FunctioncallBenchmarks;CallStaticCallable;;177969;50000;0;0;0;0;0;
FunctioncallBenchmarks;CallStaticCall;;163982;50000;0;0;0;0;0;
FunctioncallBenchmarks;CallStaticNative;;26623;50000;0;0;0;0;0;
FunctioncallBenchmarks;CallInstanceNative;;35889;50000;0;0;0;0;0;
FunctioncallBenchmarks;CallStaticNativeCallable;;200967;50000;0;0;0;0;0;
FunctioncallBenchmarks;CallInstanceNativeCallable;;209892;50000;0;0;0;0;0;
FunctioncallBenchmarks;CallStaticNativeCall;;403246;50000;0;0;0;0;0;
FunctioncallBenchmarks;CallInstanceNativeCall;;418998;50000;0;0;0;0;0;
FunctioncallBenchmarks;CallInstanceNativeCallConditional;;773303;50000;0;0;0;0;0;
FunctioncallBenchmarks;CallInstanceManyArgsDyn;;386352;50000;0;0;0;0;0;
FunctioncallBenchmarks;CallInstanceManyArgsTyped;;439992;50000;0;0;0;0;0;
FunctioncallBenchmarks;CallInstanceManyArgsCallable;;420604;50000;0;0;0;0;0;
FunctioncallBenchmarks;CallInstanceManyArgsCallableV;;424367;50000;0;0;0;0;0;
FunctioncallBenchmarks;CallStaticManyArgsDyn;;378788;50000;0;0;0;0;0;
FunctioncallBenchmarks;CallStaticManyArgsTyped;;448407;50000;0;0;0;0;0;
